what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1602227675934
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1602227675934
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1602227675934
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1602227675935
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1602227675935
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1602227675936
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1602227675936
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1602227675936
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1602227675937
os,sysinfo,,,"win32",1602227675938
arch,sysinfo,,,"x86",1602227675938
ws,sysinfo,,,"win32",1602227675938
locale,sysinfo,,,"fr_FR",1602227675938
processors,sysinfo,,,"8",1602227675938
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1602227675938
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1602227675938
java.specification.name,sysinfo,,,"Java Platform API Specification",1602227675938
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1602227675938
java.specification.version,sysinfo,,,"1.6",1602227675938
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1602227675938
java.version,sysinfo,,,"1.6.0_23",1602227675938
java.vm.info,sysinfo,,,"mixed mode",1602227675938
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1602227675938
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1602227675938
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1602227675938
java.vm.specification.version,sysinfo,,,"1.0",1602227675938
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1602227675938
java.vm.version,sysinfo,,,"19.0-b09",1602227675938
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602227729330
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227732180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227735725
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1602227740948
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1602227740983
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1602227749217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227749228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227751502
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602227773861
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1602227799681
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1602227807036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1602227853855
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602227857642
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227862334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227864383
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1602227865850
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602227870526
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602227872601
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227876592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227876912
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1602227877475
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1602227877504
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227877519
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227879493
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602227882442
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602227886636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227889368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227891353
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1602227893215
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602227904742
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602227911137
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1602227913795
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1602227913799
opened,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1602227928744
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1602227928799
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602227954957
closed,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1602227954958
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602227963136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227976743
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227976784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227981921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227988399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227988432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227989717
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1602227989824
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602227989873
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1602227989976
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1602227989976
stopped,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1602227989976
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1602227989976
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1602227989981
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1602227989982
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1602227989982
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1602227989983
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1602227989983
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1602227989984
stopped,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1602227989984
stopped,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1602227989984
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1602227989984
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1602227989984
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1602227989985
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1602227989985
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1602227989985
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1602227989986
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1602227989986
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1602227989986
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1602227989986
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1602227989986
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1602227989986
stopped,bundle,com.altera.sbtgui.flash.plugin,11.0.0.208,"com.altera.sbtgui.flash.plugin",1602227989986
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1602228078274
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1602228078276
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1602228078278
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1602228078279
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1602228078281
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1602228078283
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1602228078284
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1602228078284
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1602228078285
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1602228078286
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1602228078287
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1602228078287
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1602228078287
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1602228078288
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1602228078288
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1602228078289
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1602228078289
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1602228078290
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1602228078290
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1602228078290
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1602228078291
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1602228078291
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1602228078292
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1602228078292
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1602228078292
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1602228078293
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1602228078294
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1602228078294
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1602228078295
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1602228078295
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1602228078295
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1602228078296
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1602228078296
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1602228078297
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1602228078297
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1602228078297
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1602228078298
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1602228078298
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1602228078298
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1602228078299
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1602228078300
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1602228078300
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1602228078300
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1602228078301
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1602228078301
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1602228078302
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1602228078302
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1602228078303
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1602228078303
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1602228078303
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1602228078304
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1602228078304
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1602228078304
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1602228078305
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1602228078305
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1602228078306
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1602228078306
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1602228078307
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1602228078308
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1602228078308
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1602228078309
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1602228078309
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1602228078309
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1602228078310
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1602228078311
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1602228078311
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1602228078311
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1602228078311
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1602228078312
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1602228078312
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1602228078312
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1602228078313
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1602228078314
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1602228078314
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1602228078314
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1602228078314
started,bundle,com.altera.sbtgui.integration,11.0.0.208,"com.altera.sbtgui.integration",1602228078315
started,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1602228078315
started,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1602228078315
started,bundle,com.altera.systemconsole,11.0.0.208,"com.altera.systemconsole",1602228078315
started,bundle,com.altera.utilities,11.0.0.208,"com.altera.utilities",1602228078316
os,sysinfo,,,"win32",1602228078317
arch,sysinfo,,,"x86",1602228078317
ws,sysinfo,,,"win32",1602228078317
locale,sysinfo,,,"fr_FR",1602228078317
processors,sysinfo,,,"8",1602228078317
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1602228078317
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1602228078317
java.specification.name,sysinfo,,,"Java Platform API Specification",1602228078317
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1602228078317
java.specification.version,sysinfo,,,"1.6",1602228078317
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1602228078317
java.version,sysinfo,,,"1.6.0_23",1602228078317
java.vm.info,sysinfo,,,"mixed mode",1602228078317
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1602228078317
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1602228078317
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1602228078317
java.vm.specification.version,sysinfo,,,"1.0",1602228078317
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1602228078317
java.vm.version,sysinfo,,,"19.0-b09",1602228078317
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602228079964
started,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1602228080418
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1602228080456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228082244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228085162
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1602228085166
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1602228085166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228088291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228091064
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1602228091067
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1602228091067
started,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1602228094842
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1602228095037
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1602228095059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228095337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228136862
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1602228141041
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1602228142206
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602228150765
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602228150824
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602228150825
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1602228156767
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602228156786
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602228156827
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602228198771
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602228200912
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602228200966
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1602228247569
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602228251019
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1602228251019
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1602228251036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1602228253257
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1602228279409
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1602228335706
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1602228336969
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1602228336972
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602228343332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228346788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228383047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228383099
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1602228386422
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1602228392001
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1602228464075
